State,Municipality,Date,Deaths,Confirmed,Recovered,Active
CHIAPAS,PICHUCALCO,5/19/2020,0,1,1,0
CHIAPAS,PICHUCALCO,5/20/2020,0,2,2,0
CHIAPAS,PICHUCALCO,5/21/2020,0,1,1,0
CHIAPAS,PICHUCALCO,5/23/2020,0,4,4,0
CHIAPAS,PICHUCALCO,5/25/2020,0,4,4,0
CHIAPAS,PICHUCALCO,5/26/2020,0,3,3,0
CHIAPAS,PICHUCALCO,5/27/2020,0,1,1,0
CHIAPAS,PICHUCALCO,5/28/2020,0,2,2,0
CHIAPAS,PICHUCALCO,5/31/2020,0,2,2,0
CHIAPAS,PICHUCALCO,6/1/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/2/2020,0,6,6,0
CHIAPAS,PICHUCALCO,6/4/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/5/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/6/2020,0,2,2,0
CHIAPAS,PICHUCALCO,6/7/2020,0,5,5,0
CHIAPAS,PICHUCALCO,6/8/2020,0,3,3,0
CHIAPAS,PICHUCALCO,6/10/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/13/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/15/2020,0,2,2,0
CHIAPAS,PICHUCALCO,6/18/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/20/2020,0,3,3,0
CHIAPAS,PICHUCALCO,6/21/2020,0,2,2,0
CHIAPAS,PICHUCALCO,6/22/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/23/2020,0,1,1,0
CHIAPAS,PICHUCALCO,6/28/2020,1,1,0,0
CHIAPAS,PICHUCALCO,6/30/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/2/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/5/2020,0,2,2,0
CHIAPAS,PICHUCALCO,7/6/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/7/2020,1,1,0,0
CHIAPAS,PICHUCALCO,7/10/2020,0,6,6,0
CHIAPAS,PICHUCALCO,7/11/2020,1,1,0,0
CHIAPAS,PICHUCALCO,7/13/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/14/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/16/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/23/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/24/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/28/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/29/2020,0,2,2,0
CHIAPAS,PICHUCALCO,7/30/2020,0,1,1,0
CHIAPAS,PICHUCALCO,7/31/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/1/2020,0,2,2,0
CHIAPAS,PICHUCALCO,8/2/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/8/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/9/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/10/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/15/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/16/2020,0,2,2,0
CHIAPAS,PICHUCALCO,8/17/2020,0,2,2,0
CHIAPAS,PICHUCALCO,8/18/2020,0,2,2,0
CHIAPAS,PICHUCALCO,8/19/2020,0,1,1,0
CHIAPAS,PICHUCALCO,8/21/2020,0,1,1,0
CHIAPAS,PICHUCALCO,9/7/2020,0,2,0,2
CHIAPAS,PICHUCALCO,9/8/2020,0,1,0,1
CHIAPAS,PICHUCALCO,9/9/2020,0,1,0,1
CHIAPAS,PICHUCALCO,9/10/2020,0,1,0,1
CHIAPAS,PICHUCALCO,9/12/2020,0,1,0,1
CHIAPAS,PIJIJIAPAN,5/2/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,5/7/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,5/12/2020,0,2,2,0
CHIAPAS,PIJIJIAPAN,5/18/2020,0,3,3,0
CHIAPAS,PIJIJIAPAN,5/20/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,5/25/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,5/26/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/1/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/2/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/4/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/6/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/9/2020,0,2,2,0
CHIAPAS,PIJIJIAPAN,6/10/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/14/2020,1,1,0,0
CHIAPAS,PIJIJIAPAN,6/17/2020,1,1,0,0
CHIAPAS,PIJIJIAPAN,6/20/2020,1,2,1,0
CHIAPAS,PIJIJIAPAN,6/22/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/26/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/29/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,6/30/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,7/7/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,7/10/2020,0,1,1,0
CHIAPAS,PIJIJIAPAN,7/14/2020,1,1,0,0
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,5/10/2020,0,1,1,0
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,6/5/2020,0,1,1,0
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,7/7/2020,0,1,1,0
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,7/16/2020,0,1,1,0
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,7/20/2020,0,1,1,0
CHIAPAS,RAYÓN,5/18/2020,0,1,1,0
CHIAPAS,REFORMA,4/1/2020,0,1,1,0
CHIAPAS,REFORMA,4/9/2020,0,1,1,0
CHIAPAS,REFORMA,4/18/2020,0,1,1,0
CHIAPAS,REFORMA,4/20/2020,0,1,1,0
CHIAPAS,REFORMA,4/21/2020,1,1,0,0
CHIAPAS,REFORMA,4/22/2020,0,1,1,0
CHIAPAS,REFORMA,4/25/2020,0,1,1,0
CHIAPAS,REFORMA,4/26/2020,0,1,1,0
CHIAPAS,REFORMA,4/27/2020,0,1,1,0
CHIAPAS,REFORMA,4/28/2020,0,2,2,0
CHIAPAS,REFORMA,4/29/2020,0,2,2,0
CHIAPAS,REFORMA,4/30/2020,1,3,2,0
CHIAPAS,REFORMA,5/2/2020,1,2,1,0
CHIAPAS,REFORMA,5/5/2020,0,1,1,0
CHIAPAS,REFORMA,5/6/2020,0,3,3,0
CHIAPAS,REFORMA,5/7/2020,0,1,1,0
CHIAPAS,REFORMA,5/8/2020,0,2,2,0
CHIAPAS,REFORMA,5/9/2020,0,1,1,0
CHIAPAS,REFORMA,5/10/2020,1,4,3,0
CHIAPAS,REFORMA,5/11/2020,0,2,2,0
CHIAPAS,REFORMA,5/12/2020,0,1,1,0
CHIAPAS,REFORMA,5/13/2020,0,2,2,0
CHIAPAS,REFORMA,5/14/2020,0,6,6,0
CHIAPAS,REFORMA,5/15/2020,0,1,1,0
CHIAPAS,REFORMA,5/19/2020,0,2,2,0
CHIAPAS,REFORMA,5/20/2020,2,4,2,0
CHIAPAS,REFORMA,5/22/2020,0,1,1,0
CHIAPAS,REFORMA,5/23/2020,1,1,0,0
CHIAPAS,REFORMA,5/25/2020,1,2,1,0
CHIAPAS,REFORMA,5/26/2020,0,1,1,0
CHIAPAS,REFORMA,5/27/2020,0,1,1,0
CHIAPAS,REFORMA,6/1/2020,0,3,3,0
CHIAPAS,REFORMA,6/2/2020,0,1,1,0
CHIAPAS,REFORMA,6/3/2020,0,2,2,0
CHIAPAS,REFORMA,6/4/2020,0,1,1,0
CHIAPAS,REFORMA,6/6/2020,0,1,1,0
CHIAPAS,REFORMA,6/8/2020,1,1,0,0
CHIAPAS,REFORMA,6/10/2020,1,2,1,0
CHIAPAS,REFORMA,6/12/2020,1,1,0,0
CHIAPAS,REFORMA,6/18/2020,1,2,1,0
CHIAPAS,REFORMA,6/19/2020,0,1,1,0
CHIAPAS,REFORMA,6/21/2020,0,1,1,0
CHIAPAS,REFORMA,6/23/2020,0,2,2,0
CHIAPAS,REFORMA,6/24/2020,0,2,2,0
CHIAPAS,REFORMA,6/25/2020,0,1,1,0
CHIAPAS,REFORMA,6/27/2020,0,1,1,0
CHIAPAS,REFORMA,6/28/2020,0,2,2,0
CHIAPAS,REFORMA,6/30/2020,0,1,1,0
CHIAPAS,REFORMA,7/1/2020,1,3,2,0
CHIAPAS,REFORMA,7/3/2020,0,2,2,0
CHIAPAS,REFORMA,7/4/2020,0,1,1,0
CHIAPAS,REFORMA,7/6/2020,1,2,1,0
CHIAPAS,REFORMA,7/7/2020,0,4,4,0
CHIAPAS,REFORMA,7/8/2020,0,2,2,0
CHIAPAS,REFORMA,7/9/2020,0,1,1,0
CHIAPAS,REFORMA,7/10/2020,1,1,0,0
CHIAPAS,REFORMA,7/12/2020,0,2,2,0
CHIAPAS,REFORMA,7/13/2020,0,2,2,0
CHIAPAS,REFORMA,7/14/2020,1,1,0,0
CHIAPAS,REFORMA,7/18/2020,0,1,1,0
CHIAPAS,REFORMA,7/20/2020,0,1,1,0
CHIAPAS,REFORMA,7/21/2020,0,1,1,0
CHIAPAS,REFORMA,7/22/2020,0,2,2,0
CHIAPAS,REFORMA,7/26/2020,0,2,2,0
CHIAPAS,REFORMA,7/27/2020,0,1,1,0
CHIAPAS,REFORMA,7/30/2020,0,1,1,0
CHIAPAS,REFORMA,7/31/2020,1,2,1,0
CHIAPAS,REFORMA,8/1/2020,0,1,1,0
CHIAPAS,REFORMA,8/5/2020,0,1,1,0
CHIAPAS,REFORMA,8/7/2020,0,1,1,0
CHIAPAS,REFORMA,8/8/2020,0,2,2,0
CHIAPAS,REFORMA,8/10/2020,0,3,3,0
CHIAPAS,REFORMA,8/11/2020,0,1,1,0
CHIAPAS,REFORMA,8/14/2020,0,1,1,0
CHIAPAS,REFORMA,8/17/2020,1,1,0,0
CHIAPAS,REFORMA,8/19/2020,0,1,1,0
CHIAPAS,REFORMA,8/23/2020,0,1,1,0
CHIAPAS,REFORMA,8/24/2020,0,1,1,0
CHIAPAS,REFORMA,8/28/2020,1,3,2,0
CHIAPAS,REFORMA,8/31/2020,0,1,1,0
CHIAPAS,REFORMA,9/4/2020,0,1,0,1
CHIAPAS,SABANILLA,5/16/2020,0,1,1,0
CHIAPAS,SABANILLA,5/18/2020,1,1,0,0
CHIAPAS,SABANILLA,5/24/2020,0,1,1,0
CHIAPAS,SABANILLA,5/26/2020,0,1,1,0
CHIAPAS,SABANILLA,6/12/2020,0,2,2,0
CHIAPAS,SABANILLA,6/14/2020,0,1,1,0
CHIAPAS,SABANILLA,7/11/2020,0,1,1,0
CHIAPAS,SABANILLA,8/5/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,4/3/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,5/3/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,5/12/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,5/20/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,6/3/2020,0,2,2,0
CHIAPAS,SALTO DE AGUA,6/14/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,6/21/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,6/23/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,6/25/2020,1,1,0,0
CHIAPAS,SALTO DE AGUA,7/11/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,7/15/2020,1,1,0,0
CHIAPAS,SALTO DE AGUA,7/21/2020,1,1,0,0
CHIAPAS,SALTO DE AGUA,8/11/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,8/14/2020,0,1,1,0
CHIAPAS,SALTO DE AGUA,9/10/2020,0,1,0,1
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,3/20/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,3/22/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,3/24/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,3/28/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/3/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/4/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/6/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/11/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/15/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/17/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/18/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/23/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/24/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/25/2020,1,2,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/26/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/28/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/29/2020,2,7,5,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,4/30/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/1/2020,1,2,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/2/2020,1,1,0,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/3/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/4/2020,1,4,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/5/2020,1,2,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/6/2020,0,4,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/7/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/8/2020,0,5,5,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/9/2020,1,9,8,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/10/2020,1,5,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/11/2020,0,5,5,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/12/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/13/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/14/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/15/2020,1,15,14,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/16/2020,1,7,6,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/17/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/18/2020,1,9,8,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/19/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/20/2020,1,6,5,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/21/2020,0,11,11,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/22/2020,1,5,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/23/2020,1,4,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/24/2020,2,3,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/25/2020,2,6,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/26/2020,0,8,8,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/27/2020,0,4,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/28/2020,0,5,5,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/29/2020,1,4,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/30/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,5/31/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/1/2020,2,7,5,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/2/2020,2,5,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/3/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/4/2020,1,5,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/5/2020,1,5,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/6/2020,1,4,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/7/2020,0,4,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/8/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/9/2020,1,4,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/10/2020,3,6,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/11/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/12/2020,0,6,6,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/13/2020,0,7,7,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/14/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/15/2020,1,8,7,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/16/2020,1,5,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/17/2020,1,5,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/18/2020,1,4,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/19/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/20/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/21/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/22/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/23/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/24/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/25/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/26/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/27/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/28/2020,1,2,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/29/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,6/30/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/1/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/2/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/3/2020,0,4,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/4/2020,0,4,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/5/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/6/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/9/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/10/2020,0,4,4,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/11/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/12/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/13/2020,1,2,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/14/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/15/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/16/2020,1,2,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/18/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/19/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/24/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/25/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/26/2020,1,1,0,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/28/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/29/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/30/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,7/31/2020,0,3,3,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/1/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/2/2020,1,3,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/3/2020,1,1,0,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/7/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/10/2020,0,2,2,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/12/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/15/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/18/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/22/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/23/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/27/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,8/30/2020,0,1,1,0
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,9/5/2020,0,2,0,2
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,9/7/2020,0,2,0,2
CHIAPAS,SAN FERNANDO,4/27/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/2/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/9/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/11/2020,1,1,0,0
CHIAPAS,SAN FERNANDO,5/12/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/18/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/20/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/25/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,5/30/2020,1,2,1,0
CHIAPAS,SAN FERNANDO,6/5/2020,0,2,2,0
CHIAPAS,SAN FERNANDO,6/12/2020,1,1,0,0
CHIAPAS,SAN FERNANDO,6/13/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,6/15/2020,0,2,2,0
CHIAPAS,SAN FERNANDO,6/20/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,6/27/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,6/29/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,7/22/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,7/25/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,8/14/2020,0,1,1,0
CHIAPAS,SAN FERNANDO,8/20/2020,0,1,1,0
CHIAPAS,SAN LUCAS,5/5/2020,0,1,1,0
CHIAPAS,SAN LUCAS,8/4/2020,1,1,0,0
CHIAPAS,SANTIAGO EL PINAR,8/14/2020,0,1,1,0
CHIAPAS,SANTIAGO EL PINAR,8/28/2020,0,1,1,0
CHIAPAS,SILTEPEC,6/19/2020,0,1,1,0
CHIAPAS,SILTEPEC,6/26/2020,0,1,1,0
CHIAPAS,SILTEPEC,7/9/2020,0,1,1,0
CHIAPAS,SILTEPEC,7/12/2020,1,1,0,0
CHIAPAS,SILTEPEC,7/30/2020,0,1,1,0
CHIAPAS,SILTEPEC,8/1/2020,0,1,1,0
CHIAPAS,SILTEPEC,8/14/2020,0,2,2,0
CHIAPAS,SILTEPEC,8/15/2020,0,3,3,0
CHIAPAS,SIMOJOVEL,5/1/2020,0,1,1,0
CHIAPAS,SIMOJOVEL,5/16/2020,1,1,0,0
CHIAPAS,SIMOJOVEL,5/18/2020,1,1,0,0
CHIAPAS,SIMOJOVEL,5/20/2020,0,2,2,0
CHIAPAS,SIMOJOVEL,5/22/2020,0,2,2,0
CHIAPAS,SIMOJOVEL,5/23/2020,0,3,3,0
CHIAPAS,SIMOJOVEL,5/26/2020,0,1,1,0
CHIAPAS,SIMOJOVEL,5/28/2020,0,1,1,0
CHIAPAS,SIMOJOVEL,5/29/2020,0,2,2,0
CHIAPAS,SIMOJOVEL,5/30/2020,0,1,1,0
CHIAPAS,SITALÁ,7/7/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,5/10/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,5/20/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,5/21/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,5/23/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,5/24/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,6/5/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,6/10/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,6/19/2020,1,1,0,0
CHIAPAS,SOCOLTENANGO,6/28/2020,1,1,0,0
CHIAPAS,SOCOLTENANGO,7/22/2020,0,1,1,0
CHIAPAS,SOCOLTENANGO,8/26/2020,0,1,1,0
CHIAPAS,SOLOSUCHIAPA,6/1/2020,0,1,1,0
CHIAPAS,SOLOSUCHIAPA,6/19/2020,0,1,1,0
CHIAPAS,SOLOSUCHIAPA,6/20/2020,0,2,2,0
CHIAPAS,SOLOSUCHIAPA,7/25/2020,0,1,1,0
CHIAPAS,SOLOSUCHIAPA,7/26/2020,0,1,1,0
CHIAPAS,SOYALÓ,4/20/2020,1,1,0,0
CHIAPAS,SOYALÓ,6/7/2020,1,1,0,0
CHIAPAS,SOYALÓ,6/8/2020,0,1,1,0
CHIAPAS,SOYALÓ,6/10/2020,0,1,1,0
CHIAPAS,SOYALÓ,6/12/2020,0,1,1,0
CHIAPAS,SOYALÓ,6/15/2020,0,1,1,0
CHIAPAS,SOYALÓ,8/5/2020,0,1,1,0
CHIAPAS,SOYALÓ,8/7/2020,0,1,1,0
CHIAPAS,SOYALÓ,8/14/2020,0,2,2,0
CHIAPAS,SOYALÓ,9/2/2020,0,1,0,1
CHIAPAS,SUCHIAPA,4/3/2020,0,1,1,0
CHIAPAS,SUCHIAPA,5/12/2020,0,1,1,0
CHIAPAS,SUCHIAPA,5/15/2020,0,2,2,0
CHIAPAS,SUCHIAPA,5/18/2020,0,1,1,0
CHIAPAS,SUCHIAPA,5/20/2020,0,1,1,0
CHIAPAS,SUCHIAPA,5/25/2020,1,1,0,0
CHIAPAS,SUCHIAPA,5/27/2020,0,1,1,0
CHIAPAS,SUCHIAPA,6/1/2020,1,1,0,0
CHIAPAS,SUCHIAPA,6/5/2020,0,1,1,0
CHIAPAS,SUCHIAPA,6/7/2020,1,1,0,0
CHIAPAS,SUCHIAPA,6/10/2020,1,3,2,0
CHIAPAS,SUCHIAPA,6/13/2020,0,1,1,0
CHIAPAS,SUCHIAPA,6/15/2020,0,1,1,0
CHIAPAS,SUCHIAPA,6/23/2020,0,1,1,0
CHIAPAS,SUCHIAPA,7/9/2020,0,1,1,0
